timestamp,order_id,final_score,status,action_taken,distance_km,weather,restaurant_load,image_filename,analysis_text,recommendation,lateness_min
2026-02-19T22:30:09.711218,6214,4.3,"Timeliness: Good, Packaging: Excellent",No Action,17.03,Rain,Low,ok\images (2).jpg,Score: 4.3/5.0. Context: adverse weather (Rain).,Standard Protocol,2.0
2026-02-19T22:30:15.345515,6215,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,10.69,Rain,Low,damaged\e8os8473nzkc1.jpeg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,32.0
2026-02-19T22:30:20.497169,6216,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,2.86,Clear,High,ok\istockphoto-1299699008-612x612.jpg,Score: 2.9/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,17.0
2026-02-19T22:30:25.737723,6217,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,11.65,Clear,High,ok\images (19).jpg,Score: 3.6/5.0. Context: high restaurant load.,Standard Protocol,13.0
2026-02-19T22:30:31.006067,6218,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,15.3,Rain,Medium,ok\food-delivery-bags.jpg,Score: 2.9/5.0. Impacted by significant delay. Context: adverse weather (Rain).,Review Route / Adjust ETA,18.0
2026-02-19T22:30:36.231718,6219,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,1.12,Clear,Medium,ok\images (1).jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,18.0
2026-02-19T22:30:41.451554,6220,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,6.19,Clear,Low,ok\food-delivery-bags.jpg,Score: 5.0/5.0. ,Standard Protocol,-14.0
2026-02-19T22:30:46.599954,6221,4.3,"Timeliness: Good, Packaging: Excellent",No Action,5.96,Clear,Medium,ok\images (9).jpg,Score: 4.3/5.0. ,Standard Protocol,4.0
2026-02-19T22:30:51.746737,6222,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,3.1,Clear,High,ok\Free-Craft-Paper-Delivery-Bag-Mockup1.jpg,Score: 3.6/5.0. Context: high restaurant load.,Standard Protocol,7.0
2026-02-19T22:30:56.892625,6223,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,3.83,Clear,High,ok\paper-food-delivery-bags.jpg,Score: 5.0/5.0. Context: high restaurant load.,Standard Protocol,-10.0
2026-02-19T22:31:02.057727,6224,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,13.07,Clear,High,ok\images (21).jpg,Score: 2.9/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,19.0
2026-02-19T22:31:07.336612,6225,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,3.71,Clear,Low,ok\food-delivery-bags.jpg,Score: 3.6/5.0. ,Standard Protocol,7.0
2026-02-19T22:31:12.491823,6226,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,2.17,Clear,Medium,ok\0d2e0c224795573.Y3JvcCwxOTk0LDE1NjAsMTcyLDA.jpg,Score: 5.0/5.0. ,Standard Protocol,-3.0
2026-02-19T22:31:17.633485,6227,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,6.62,Clear,Low,ok\images (4).jpg,Score: 5.0/5.0. ,Standard Protocol,-11.0
2026-02-19T22:31:22.793046,6228,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,10.4,Clear,Medium,ok\istockphoto-475455598-612x612.jpg,Score: 5.0/5.0. ,Standard Protocol,-3.0
2026-02-19T22:31:27.947892,6229,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,1.35,Rain,Medium,damaged\images (9).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,28.0
2026-02-19T22:31:33.138998,6230,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,14.69,Rain,Low,ok\paper-food-delivery-bags.jpg,Score: 3.6/5.0. Context: adverse weather (Rain).,Standard Protocol,14.0
2026-02-19T22:31:38.292663,6231,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,13.25,Clear,Medium,ok\istockphoto-184291310-612x612.jpg,Score: 5.0/5.0. ,Standard Protocol,-13.0
2026-02-19T22:31:43.412368,6232,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,16.86,Clear,Medium,ok\images (10).jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,20.0
2026-02-19T22:31:48.554646,6233,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,11.34,Clear,Medium,ok\images (21).jpg,Score: 3.6/5.0. ,Standard Protocol,14.0
2026-02-19T22:31:53.703639,6234,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,1.33,Clear,High,ok\images (14).jpg,Score: 2.9/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,17.0
2026-02-19T22:31:58.851765,6235,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,17.16,Rain,High,damaged\Screenshot 2025-10-11 005728.png,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain), high restaurant load.",Check Handling,25.0
2026-02-19T22:32:04.445901,6236,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,9.12,Rain,Low,ok\food-delivery-bags.jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-4.0
2026-02-19T22:32:09.589795,6237,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,7.31,Clear,Low,damaged\D-kE2A8U4AAL5LW.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,21.0
2026-02-19T22:32:14.732696,6238,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,9.05,Rain,High,ok\images (4).jpg,"Score: 3.6/5.0. Context: adverse weather (Rain), high restaurant load.",Standard Protocol,13.0
2026-02-19T22:32:20.125720,6239,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,9.78,Clear,High,ok\images.jpg,Score: 5.0/5.0. Context: high restaurant load.,Standard Protocol,-6.0
2026-02-19T22:32:25.322854,6240,3.1,"Timeliness: Good, Packaging: Damaged",Flagged for Review,13.78,Rain,Medium,ok\images (11).jpg,Score: 3.1/5.0. Impacted by packaging damage. Context: adverse weather (Rain).,Check Handling,1.0
2026-02-19T22:32:30.444638,6241,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,12.98,Rain,Medium,damaged\images.jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,35.0
2026-02-19T22:32:35.605144,6242,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,5.5600000000000005,Clear,Low,damaged\EH90NOiUcAA4zOX.jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. ",Check Handling,34.0
2026-02-19T22:32:40.782405,6243,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,2.92,Clear,Medium,ok\pizza-in-delivery-box-cut-out-on-white-background-ACDCRM.jpg,Score: 3.6/5.0. ,Standard Protocol,8.0
2026-02-19T22:32:45.950137,6244,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,17.27,Clear,High,ok\Free_Delivery_Bag_Mockup_1.jpg,Score: 3.6/5.0. Context: high restaurant load.,Standard Protocol,15.0
2026-02-19T22:32:51.161710,6245,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,3.5300000000000002,Clear,Low,ok\insulated-delivery-bags-header-image-Recovered.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,19.0
2026-02-19T22:32:56.452976,6246,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,4.08,Clear,High,ok\paper-food-delivery-bags.jpg,Score: 3.6/5.0. Context: high restaurant load.,Standard Protocol,7.0
2026-02-19T22:33:01.604369,6247,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,14.36,Rain,Medium,ok\images (3).jpg,Score: 2.9/5.0. Impacted by significant delay. Context: adverse weather (Rain).,Review Route / Adjust ETA,24.0
2026-02-19T22:33:06.766857,6248,2.2,"Timeliness: Very Poor, Packaging: Excellent",CRITICAL: Refund Issued,13.25,Clear,High,ok\images (2).jpg,Score: 2.2/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,35.0
2026-02-19T22:33:11.930515,6249,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,12.52,Rain,High,ok\Free-Craft-Paper-Delivery-Bag-Mockup1.jpg,"Score: 5.0/5.0. Context: adverse weather (Rain), high restaurant load.",Standard Protocol,-4.0
2026-02-19T22:33:17.077939,6250,3.8,"Timeliness: Excellent, Packaging: Damaged",Flagged for Review,7.25,Rain,High,ok\images (11).jpg,"Score: 3.8/5.0. Impacted by packaging damage. Context: adverse weather (Rain), high restaurant load.",Check Handling,-9.0
2026-02-19T22:33:22.436955,6251,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,5.2,Clear,High,damaged\am-i-wrong-to-complain-v0-aupgol841lgb1.jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: high restaurant load.",Check Handling,35.0
2026-02-19T22:33:27.587227,6252,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,13.1,Clear,Low,ok\images (18).jpg,Score: 5.0/5.0. ,Standard Protocol,-4.0
2026-02-19T22:33:32.829211,6253,4.3,"Timeliness: Good, Packaging: Excellent",No Action,17.82,Clear,Low,ok\213d6a60eaa7ba3cd4e704c64f7d85a8.jpg,Score: 4.3/5.0. ,Standard Protocol,1.0
2026-02-19T22:33:38.039808,6254,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,12.69,Clear,Medium,ok\cfcup.jpg,Score: 3.6/5.0. ,Standard Protocol,6.0
2026-02-19T22:33:43.183517,6255,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,9.39,Clear,Low,ok\a-person-showing-an-open-pizza-box-isolated-over-white-back-ground-JBBFEH.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,18.0
2026-02-19T22:33:48.315504,6256,4.3,"Timeliness: Good, Packaging: Excellent",No Action,10.03,Clear,Low,ok\images (4).jpg,Score: 4.3/5.0. ,Standard Protocol,2.0
2026-02-19T22:33:53.417819,6257,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,15.41,Clear,Low,damaged\images (7).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,26.0
2026-02-19T22:33:58.541705,6258,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,17.09,Clear,High,"ok\713wHFXZ41L._UF350,350_QL80_.jpg",Score: 5.0/5.0. Context: high restaurant load.,Standard Protocol,-3.0
2026-02-19T22:34:03.692129,6259,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,8.98,Clear,High,ok\images (10).jpg,Score: 2.9/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,19.0
2026-02-19T22:34:08.850009,6260,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,3.58,Clear,Low,"ok\713wHFXZ41L._UF350,350_QL80_.jpg",Score: 5.0/5.0. ,Standard Protocol,-6.0
2026-02-19T22:34:14.001421,6261,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,2.01,Clear,Medium,ok\cakehai.jpg,Score: 5.0/5.0. ,Standard Protocol,-14.0
2026-02-19T22:34:19.218176,6262,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,17.02,Rain,High,ok\Free_Delivery_Bag_Mockup_1.jpg,"Score: 5.0/5.0. Context: adverse weather (Rain), high restaurant load.",Standard Protocol,-9.0
2026-02-19T22:34:24.391631,6263,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,10.98,Clear,Low,ok\Free-Kraft-Paper-Bag-With-Coffee-Cup-Mockup-PSD-File.jpg,Score: 5.0/5.0. ,Standard Protocol,-2.0
2026-02-19T22:34:29.616877,6264,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,13.17,Clear,Medium,ok\a-person-showing-an-open-pizza-box-isolated-over-white-back-ground-JBBFEH.jpg,Score: 5.0/5.0. ,Standard Protocol,-12.0
2026-02-19T22:34:34.747401,6265,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,14.53,Clear,Low,ok\Screenshot 2025-10-11 013333.png,Score: 5.0/5.0. ,Standard Protocol,-3.0
2026-02-19T22:34:39.885313,6266,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,14.07,Rain,High,ok\cakehai.jpg,"Score: 5.0/5.0. Context: adverse weather (Rain), high restaurant load.",Standard Protocol,-1.0
2026-02-19T22:34:45.166461,6267,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,11.48,Clear,Medium,damaged\images.jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. ",Check Handling,34.0
2026-02-19T22:34:50.365579,6268,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,2.11,Clear,Low,ok\s-l1200.jpg,Score: 3.6/5.0. ,Standard Protocol,8.0
2026-02-19T22:34:55.607968,6269,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,8.82,Clear,Medium,ok\images (19).jpg,Score: 5.0/5.0. ,Standard Protocol,-9.0
2026-02-19T22:35:00.734232,6270,4.3,"Timeliness: Good, Packaging: Excellent",No Action,5.68,Clear,Low,ok\images (17).jpg,Score: 4.3/5.0. ,Standard Protocol,4.0
2026-02-19T22:35:05.880934,6271,3.1,"Timeliness: Good, Packaging: Damaged",Flagged for Review,11.29,Clear,Low,ok\images (13).jpg,Score: 3.1/5.0. Impacted by packaging damage. ,Check Handling,5.0
2026-02-19T22:35:11.050104,6272,4.3,"Timeliness: Good, Packaging: Excellent",No Action,15.62,Clear,High,ok\coffee-delivery-theme-4-paper-cups-with-hot-lids-in-carton-tray-2WFD57B.jpg,Score: 4.3/5.0. Context: high restaurant load.,Standard Protocol,5.0
2026-02-19T22:35:16.315062,6273,4.3,"Timeliness: Good, Packaging: Excellent",No Action,1.2,Clear,Low,ok\food-delivery-bags.jpg,Score: 4.3/5.0. ,Standard Protocol,3.0
2026-02-19T22:35:21.451919,6274,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,11.35,Rain,Low,ok\images (6).jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-5.0
2026-02-19T22:35:27.849203,6275,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,12.8,Rain,Low,ok\images (20).jpg,Score: 3.6/5.0. Context: adverse weather (Rain).,Standard Protocol,10.0
2026-02-19T22:35:33.083236,6276,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,14.6,Clear,High,ok\Screenshot 2025-10-11 013333.png,Score: 3.6/5.0. Context: high restaurant load.,Standard Protocol,11.0
2026-02-19T22:35:38.599574,6277,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,1.92,Clear,High,damaged\images (10).jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: high restaurant load.",Check Handling,34.0
2026-02-19T22:35:43.761322,6278,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,12.36,Clear,Medium,ok\images (10).jpg,Score: 5.0/5.0. ,Standard Protocol,-12.0
2026-02-19T22:35:48.944368,6279,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,14.14,Clear,Low,"ok\713wHFXZ41L._UF350,350_QL80_.jpg",Score: 5.0/5.0. ,Standard Protocol,-12.0
2026-02-19T22:35:54.232582,6280,1.0,"Timeliness: Very Poor, Packaging: Damaged",CRITICAL: Refund Issued,2.93,Rain,Medium,damaged\ErEE9g5VQAAuEbS.jpg,"Score: 1.0/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,32.0
2026-02-19T22:37:48.220200,6283,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,14.62,Clear,Medium,ok\intro-1675107221.jpg,Score: 5.0/5.0. ,Standard Protocol,-8.0
2026-02-19T22:37:53.365178,6284,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,1.43,Rain,Medium,ok\images (9).jpg,Score: 3.6/5.0. Context: adverse weather (Rain).,Standard Protocol,11.0
2026-02-19T22:37:58.618378,6285,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,1.31,Clear,Medium,damaged\Gu7uWBbb0AAacCh.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,25.0
2026-02-19T22:38:03.704455,6286,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,3.99,Clear,High,ok\images.jpg,Score: 5.0/5.0. Context: high restaurant load.,Standard Protocol,0.0
2026-02-19T22:38:08.863239,6287,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,3.48,Clear,Low,ok\istockphoto-184291310-612x612.jpg,Score: 5.0/5.0. ,Standard Protocol,-6.0
2026-02-19T22:38:13.999611,6288,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,10.6,Fog,Low,ok\images (5).jpg,Score: 5.0/5.0. Context: adverse weather (Fog).,Standard Protocol,-15.0
2026-02-19T22:38:19.122926,6289,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,17.02,Clear,Medium,ok\360_F_41304196_r9YMTXoODnojG65kUM8IE8pFXr8kbP1J.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,16.0
2026-02-19T22:38:24.977467,6290,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,3.6,Rain,Low,ok\images (1).jpg,Score: 2.9/5.0. Impacted by significant delay. Context: adverse weather (Rain).,Review Route / Adjust ETA,18.0
2026-02-19T22:38:30.160472,6291,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,6.71,Clear,Low,ok\images.jpg,Score: 5.0/5.0. ,Standard Protocol,-11.0
2026-02-19T22:38:35.298893,6292,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,6.73,Clear,Low,ok\images (9).jpg,Score: 3.6/5.0. ,Standard Protocol,15.0
2026-02-19T22:38:40.475366,6293,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,7.63,Clear,Low,ok\images (7).jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,30.0
2026-02-19T22:38:45.594999,6294,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,2.84,Clear,Medium,ok\images (12).jpg,Score: 3.6/5.0. ,Standard Protocol,6.0
2026-02-19T22:38:50.804859,6295,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,13.0,Clear,Low,ok\images (7).jpg,Score: 5.0/5.0. ,Standard Protocol,-11.0
2026-02-19T22:38:57.120011,6296,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,11.05,Rain,Low,ok\images (7).jpg,Score: 5.0/5.0. Context: adverse weather (Rain).,Standard Protocol,-3.0
2026-02-19T22:39:02.254723,6297,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,6.22,Clear,Medium,ok\istockphoto-184291310-612x612.jpg,Score: 5.0/5.0. ,Standard Protocol,-10.0
2026-02-19T22:39:07.615208,6298,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,14.02,Clear,High,ok\images.jpg,Score: 3.6/5.0. Context: high restaurant load.,Standard Protocol,13.0
2026-02-19T22:39:12.773915,6299,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,17.76,Fog,Medium,ok\a-person-showing-an-open-pizza-box-isolated-over-white-back-ground-JBBFEH.jpg,Score: 2.9/5.0. Impacted by significant delay. Context: adverse weather (Fog).,Review Route / Adjust ETA,19.0
2026-02-19T22:39:18.031080,6300,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,15.63,Clear,Medium,damaged\images (13).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,29.0
2026-02-19T22:39:23.239838,6301,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,12.65,Clear,Low,ok\images (20).jpg,Score: 5.0/5.0. ,Standard Protocol,0.0
2026-02-19T22:39:28.347367,6302,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,10.3,Rain,Low,damaged\29f7e6bec7e57ee6eb11705d6c446531.jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. Context: adverse weather (Rain).",Check Handling,24.0
2026-02-19T22:39:33.437059,6303,5.0,"Timeliness: Excellent, Packaging: Excellent",No Action,8.6,Fog,Low,ok\360_F_86397793_ARSYcejYoaBPjU6QAY73zWgkgbnkNAvN.jpg,Score: 5.0/5.0. Context: adverse weather (Fog).,Standard Protocol,-14.0
2026-02-19T22:39:38.726776,6304,3.6,"Timeliness: Average, Packaging: Excellent",Flagged for Review,13.32,Clear,Medium,ok\coffee-delivery-theme-4-paper-cups-with-hot-lids-in-carton-tray-2WFD57B.jpg,Score: 3.6/5.0. ,Standard Protocol,11.0
2026-02-19T22:39:43.926916,6305,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,5.95,Clear,High,ok\images (7).jpg,Score: 2.9/5.0. Impacted by significant delay. Context: high restaurant load.,Review Route / Adjust ETA,17.0
2026-02-19T22:39:49.242483,6306,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,11.49,Clear,Medium,ok\istockphoto-184291310-612x612.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,24.0
2026-02-19T22:39:54.399593,6307,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,4.97,Rain,Medium,ok\images (9).jpg,Score: 2.9/5.0. Impacted by significant delay. Context: adverse weather (Rain).,Review Route / Adjust ETA,16.0
2026-02-19T22:39:59.557791,6308,1.7,"Timeliness: Poor, Packaging: Damaged",CRITICAL: Refund Issued,11.96,Clear,Medium,damaged\images (6).jpg,"Score: 1.7/5.0. Impacted by packaging damage, significant delay. ",Check Handling,25.0
2026-02-19T22:40:04.759019,6309,2.9,"Timeliness: Poor, Packaging: Excellent",Flagged for Review,2.83,Clear,Medium,ok\360_F_86397793_ARSYcejYoaBPjU6QAY73zWgkgbnkNAvN.jpg,Score: 2.9/5.0. Impacted by significant delay. ,Review Route / Adjust ETA,28.0
